0.9, 0.05, 0.05 
0.6166666667, 0.3333333333, 0.05
0.6166666667, 0.05, 0.3333333333
0.3333333333, 0.6166666667, 0.05
0.3333333333, 0.3333333333, 0.3333333333
0.3333333333, 0.05, 0.6166666667
0.05, 0.9, 0.05
0.05, 0.6166666667, 0.3333333333
0.05, 0.3333333333, 0.6166666667
0.05, 0.05, 0.9
0.6166666667, 0.1916666667, 0.1916666667
0.1916666667, 0.6166666667, 0.1916666667
0.1916666667, 0.1916666667, 0.6166666667
